"FACILITY_DOCUMENT_ID","DOCUMENT_ID","CWNS_ID","FACILITY_ID","STATE_CODE","DOCUMENT_TYPE_ID","DOCUMENT_TYPE","PUBLISHED_DATE","BASE_MONTH_COST_INFO","CERT_FLAG","SELF_CERT_FLAG","AGE_CERT"
37195,18974,"48000000464",3613946,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37199,18974,"48000000466",3613948,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37203,18974,"48000000469",3613951,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37221,18974,"48000000479",3613963,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37161,18974,"48000000444",3613907,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37227,18974,"48000000483",3613967,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37258,18974,"48000000496",3614056,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37265,18974,"48000000499",3614060,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37275,18974,"48001151005",432052,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37283,18974,"48000000506",3614067,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37285,18974,"48000000507",3614068,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37287,18974,"48000000509",3614070,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37291,18974,"48000000512",3614073,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37297,18974,"48000000513",3614074,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37299,18974,"48000000515",3614076,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37303,18974,"48000000518",3614079,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37309,18974,"48000000521",3614082,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
38592,19348,"48003033005",1183199,"TX","20","CIP or Master Plan",01-JUL-21,01-JUL-21,"","",""
38767,19465,"48000000417",3613122,"TX","20","CIP or Master Plan",04-AUG-22,01-AUG-22,"","",""
35492,18596,"48000000423",3613866,"TX","20","CIP or Master Plan",01-JUL-21,01-JUL-21,"","",""
38587,19345,"48003111003",1183257,"TX","20","CIP or Master Plan",01-JUL-21,01-JUL-21,"","",""
38590,19347,"48003033014",3514808,"TX","20","CIP or Master Plan",01-JUL-21,01-JUL-21,"","",""
32801,17821,"48000000421",3613307,"TX","20","CIP or Master Plan",07-JUL-21,01-JUL-21,"","",""
36997,18974,"48001097700",3542462,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37193,18974,"48000000463",3613945,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37245,18974,"48000000490",3614050,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37252,18974,"48000000493",3614053,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37277,18974,"48000000503",3614064,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37279,18974,"48000000504",3614065,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37281,18974,"48000000505",3614066,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37316,18974,"48000000525",3614086,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37229,18974,"48000000484",3614043,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37254,18974,"48000000494",3614054,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37305,18974,"48000000519",3614080,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37311,18974,"48000000522",3614083,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37313,18974,"48000000523",3614084,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37478,18974,"48000000537",3614125,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37410,18974,"48000000526",3614090,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37446,18974,"48000000530",3614095,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37451,18974,"48000000533",3614098,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37464,18974,"48000000534",3614099,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37209,18974,"48000000472",3613955,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37267,18974,"48000000500",3614061,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37273,18974,"48000000502",3614063,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37301,18974,"48000000517",3614078,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37165,18974,"48000000446",3613910,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37416,18974,"48000000527",3614091,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37420,18974,"48000000528",3614092,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37467,18974,"48000000535",3614100,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
36995,18974,"48000000435",3613896,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37018,18974,"48000000439",3613900,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37163,18974,"48000000445",3613909,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37173,18974,"48000000451",3613916,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37157,18974,"48000000442",3613904,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37213,18974,"48000000475",3613959,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37329,18974,"48000897001",3543159,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37177,18974,"48000000453",3613932,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37185,18974,"48000000457",3613937,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37169,18974,"48000000449",3613913,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37325,18974,"48002036003",3340002,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37197,18974,"48000000465",3613947,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37211,18974,"48000000473",3613957,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37219,18974,"48000000478",3613962,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37225,18974,"48000000481",3613965,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37189,18974,"48000000460",3613941,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37240,18974,"48000000488",3614048,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37269,18974,"48001151003",2865700,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37289,18974,"48000000511",3614072,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37175,18974,"48000000452",3613931,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37236,18974,"48000000485",3614045,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37247,18974,"48000000491",3614051,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37249,18974,"48000000492",3614052,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37027,18974,"48000000441",3613902,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37271,18974,"48000000501",3614062,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37472,18974,"48000000536",3614111,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37183,18974,"48000000455",3613935,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37191,18974,"48000000462",3613944,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37261,18974,"48000000497",3614057,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
34906,18384,"48003043003",3514976,"TX","3","CWSRF Loan Pre-applications/Final Applications",03-MAR-23,01-MAR-23,"","",""
