"CWNS_ID","FACILITY_ID","STATE_CODE","CURRENT_EFFLUENT_TREATMENT_LEVEL","CURRENT_DISINFECTION_FLAG","FUTURE_EFFLUENT_TREATMENT_LEVEL","FUTURE_DISINFECTION_FLAG"
"48007847001",1184301,"TX","Secondary","Y","Secondary","Y"
"48007849001",1184304,"TX","Secondary","Y","Secondary","Y"
"48008015002",1184358,"TX","Secondary","Y","Secondary","Y"
"48008025001",1184369,"TX","Secondary","Y","Secondary","Y"
"48008028004",1184374,"TX","Secondary","Y","Secondary","Y"
"48008029002",3511976,"TX","Secondary","Y","Secondary","Y"
"48008041002",3505000,"TX","Secondary","Y","Secondary","Y"
"48008048001",1184395,"TX","Secondary","Y","Secondary","Y"
"48009001001",1227950,"TX","Secondary","Y","Secondary","Y"
"48009001002",1184465,"TX","Secondary","Y","Secondary","Y"
"48009008002",3539856,"TX","Secondary","Y","Secondary","Y"
"48009047001",407572,"TX","Secondary","Y","Secondary","Y"
"48071208001",3148208,"TX","Secondary","Y","Secondary","Y"
"48071262001",3153131,"TX","Secondary","Y","Secondary","Y"
"48097082001",2998012,"TX","Secondary","Y","Secondary","Y"
"48003041002",1183208,"TX","Secondary","Y","Secondary","Y"
"48001208001",1182988,"TX","Secondary","Y","Secondary","Y"
"48002057001",1227792,"TX","Secondary","Y","Secondary","Y"
"48006127001",3130210,"TX","Secondary","Y","Secondary","Y"
"48007776001",3149588,"TX","Secondary","Y","Secondary","Y"
"48005104001",1183651,"TX","Secondary","Y","Secondary","Y"
"48008047002",1184394,"TX","Secondary","Y","Secondary","Y"
"48006009006",1183680,"TX","Secondary","Y","Secondary","Y"
"48003041001",1183207,"TX","Secondary","Y","Secondary","Y"
"48008093001",1184427,"TX","Secondary","Y","Secondary","Y"
"48000017008",2884683,"TX","Secondary","Y","Secondary","Y"
"48000125001",1182813,"TX","Secondary","Y","Secondary","Y"
"48000164002",1182846,"TX","Secondary","Y","Secondary","Y"
"48001009010",2862800,"TX","Secondary","Y","Secondary","Y"
"48001021001",1182889,"TX","Secondary","N","Secondary","N"
"48001053001",1182903,"TX","Secondary","Y","Secondary","Y"
"48001117003",3148190,"TX","Secondary","Y","Secondary","Y"
"48001122001",1182923,"TX","Secondary","Y","Secondary","Y"
"48001123001",1182925,"TX","Secondary","Y","Secondary","Y"
"48001231001",1183010,"TX","Secondary","Y","Secondary","Y"
"48001247001",1183024,"TX","Secondary","Y","Secondary","Y"
"48007878001",1184326,"TX","Secondary","Y","Secondary","Y"
"48001293001",1183042,"TX","Secondary","Y","Secondary","Y"
"48001348001",3153772,"TX","Secondary","Y","Secondary","Y"
"48001635001",3149412,"TX","Secondary","Y","Secondary","Y"
"48001681001",418326,"TX","Secondary","Y","Secondary","Y"
"48001683001",2865625,"TX","Advanced","N","",""
"48005012001",1183575,"TX","Secondary","Y","Secondary","Y"
"48000000102",3608723,"TX","Advanced","Y","Advanced","Y"
"48002007001",1183110,"TX","Secondary","Y","Secondary","Y"
"48002071001",1183150,"TX","Secondary","Y","Secondary","Y"
"48003003001",1183168,"TX","Secondary","Y","Secondary","Y"
"48003065001",1227809,"TX","Secondary","Y","Secondary","Y"
"48003076001",1183227,"TX","Secondary","Y","Secondary","Y"
"48000156001",1182837,"TX","Secondary","Y","Secondary","Y"
"48003082001",1183233,"TX","Secondary","Y","Secondary","Y"
"48003094001",1183243,"TX","Secondary","Y","Secondary","Y"
"48003101001",1183249,"TX","Secondary","Y","Secondary","Y"
"48003136001",1183273,"TX","Secondary","Y","Secondary","Y"
"48003206001",1183288,"TX","Secondary","Y","Secondary","Y"
"48004003001",1183320,"TX","Secondary","Y","Secondary","Y"
"48004014001",1183330,"TX","Secondary","Y","Secondary","Y"
"48004064001",1227841,"TX","Secondary","Y","Secondary","Y"
"48004085001",2878621,"TX","Secondary","Y","Secondary","Y"
"48004206002",1183462,"TX","Secondary","Y","Secondary","Y"
"48005024001",1183583,"TX","Secondary","Y","Secondary","Y"
"48005031001",1183589,"TX","Secondary","Y","Secondary","Y"
"48005035001",1183592,"TX","Secondary","Y","Secondary","Y"
"48005055001",1183608,"TX","Secondary","Y","Secondary","Y"
"48005095001",1183645,"TX","Secondary","Y","Secondary","Y"
"48005116001",1183657,"TX","Secondary","Y","Secondary","Y"
"48005125001",1227891,"TX","Secondary","Y","Secondary","Y"
"48005258001",1227895,"TX","Secondary","Y","Secondary","Y"
"48006058001",1183715,"TX","Secondary","Y","Secondary","Y"
"48006064001",1183722,"TX","Secondary","Y","Secondary","Y"
"48006091001",1227903,"TX","Secondary","Y","Secondary","Y"
"48006178005",1183762,"TX","Secondary","Y","Secondary","Y"
"48007031005",1183812,"TX","Secondary","Y","Secondary","Y"
"48007043001",1183863,"TX","Secondary","Y","Secondary","Y"
"48007058001",1183879,"TX","Secondary","Y","Secondary","Y"
"48007094001",1183916,"TX","Secondary","Y","Secondary","Y"
"48007123001",1183938,"TX","Secondary","Y","Secondary","Y"
"48007126001",1183941,"TX","Secondary","Y","Secondary","Y"
"48007146001",1183959,"TX","Secondary","Y","Secondary","Y"
"48006017001",1183688,"TX","Secondary","Y","Secondary","Y"
"48007911001",1184340,"TX","Secondary","Y","Secondary","Y"
"48007012007",1065891,"TX","Advanced","Y","Advanced","Y"
"48007532001",1184127,"TX","Secondary","Y","Secondary","Y"
"48007139001",1183953,"TX","Secondary","Y","Secondary","Y"
"48001003002",1182872,"TX","Secondary","Y","Secondary","Y"
"48007039085",1183852,"TX","Secondary","Y","Secondary","Y"
"48003143001",1183278,"TX","Secondary","Y","Secondary","Y"
"48007162001",1183971,"TX","Secondary","Y","Secondary","Y"
"48007189001",1183991,"TX","Secondary","Y","Secondary","Y"
"48007218001",1184010,"TX","Secondary","Y","Secondary","Y"
"48007300004",1184052,"TX","Secondary","Y","Secondary","Y"
"48007402001",1184063,"TX","Secondary","Y","Secondary","Y"
"48007490001",1184100,"TX","Secondary","Y","Secondary","Y"
"48007615001",1184175,"TX","Secondary","Y","Secondary","Y"
"48004109001",1183416,"TX","Secondary","Y","Secondary","Y"
"48000238001",1182865,"TX","Secondary","Y","Secondary","Y"
"48071132001",3149415,"TX","Secondary","Y","Secondary","Y"
"48007027007",1183807,"TX","Secondary","Y","Secondary","Y"
"48007413001",1184066,"TX","Secondary","Y","Secondary","Y"
"48001643001",3149071,"TX","Secondary","Y","Secondary","Y"
"48003100002",1183248,"TX","Secondary","N","Advanced","Y"
"48005092002",1183643,"TX","Secondary","Y","Secondary","Y"
"48004354003",1183521,"TX","Secondary","Y","Secondary","Y"
"48001132001",1068306,"TX","Secondary","Y","Secondary","Y"
"48007930001",3148188,"TX","Secondary","Y","Secondary","Y"
"48001262001",1183033,"TX","Secondary","Y","Secondary","Y"
"48005091001",1183641,"TX","Secondary","Y","Secondary","Y"
"48002074004",3539877,"TX","Secondary","Y","Secondary","Y"
"48001286001",3149428,"TX","Secondary","Y","Secondary","Y"
"48007161001",1183970,"TX","Secondary","Y","Secondary","Y"
"48001146001",1182949,"TX","Secondary","Y","Secondary","Y"
"48009044001",1184490,"TX","Secondary","Y","Secondary","Y"
"48007049001",1183870,"TX","Secondary","Y","Secondary","Y"
"48003256001",1183300,"TX","Secondary","Y","Secondary","Y"
"48007048003",1183868,"TX","Secondary","Y","Secondary","Y"
"48000136001",1182822,"TX","Secondary","Y","Secondary","Y"
"48006167001",1183758,"TX","Secondary","Y","Secondary","Y"
"48001242001",1227775,"TX","Secondary","Y","Secondary","Y"
"48004256001",1183488,"TX","Secondary","Y","Secondary","Y"
"48001038001",3153697,"TX","Secondary","Y","Secondary","Y"
"48000116001",1182806,"TX","Secondary","Y","Secondary","Y"
"48003134001",3164008,"TX","Secondary","Y","Secondary","Y"
"48004354013",2808230,"TX","Secondary","Y","Secondary","Y"
"48007643001",1184191,"TX","Secondary","Y","Secondary","Y"
