"CWNS_ID","FACILITY_ID","STATE_CODE","FACILITY_TYPE","CHANGE_TYPE"
"48002008001",1183111,"TX","Treatment Plant","Increase Capacity"
"48003066001",1183222,"TX","Collection: Separate Sewers","No Change"
"48000128001",1182815,"TX","Treatment Plant","No Change"
"48001228001",1183008,"TX","Collection: Separate Sewers","No Change"
"48002025001",1183121,"TX","Collection: Separate Sewers","No Change"
"48003063001",1183221,"TX","Treatment Plant","No Change"
"48003063001",1183221,"TX","Collection: Separate Sewers","No Change"
"48002031003",3514156,"TX","Collection: Separate Sewers","No Change"
"48000153001",1182834,"TX","Collection: Separate Sewers","No Change"
"48007536001",1184131,"TX","Treatment Plant","No Change"
"48000000127",3610296,"TX","Collection: Combined Sewers","No Change"
"48001203009",1182982,"TX","Collection: Separate Sewers","No Change"
"48007534001",1184128,"TX","Collection: Separate Sewers","No Change"
"48007846001",1184300,"TX","Collection: Separate Sewers","No Change"
"48001018002",3119541,"TX","Treatment Plant","No Change"
"48001018002",3119541,"TX","Collection: Separate Sewers","No Change"
"48000136001",1182822,"TX","Treatment Plant","No Change"
"48003029001",1183192,"TX","Treatment Plant","No Change"
"48003060001",1183218,"TX","Collection: Separate Sewers","No Change"
"48005010001",1183572,"TX","Treatment Plant","No Change"
"48005036001",1183593,"TX","Treatment Plant","No Change"
"48003287002",1183312,"TX","Collection: Separate Sewers","No Change"
"48004075001",1183386,"TX","Treatment Plant","No Change"
"48005010002",1183573,"TX","Collection: Separate Sewers","No Change"
"48007057002",1183878,"TX","Collection: Separate Sewers","No Change"
"48006009007",1183681,"TX","Treatment Plant","Replacement"
"48007695001",1184221,"TX","Treatment Plant","No Change"
"48007871001",1184319,"TX","Treatment Plant","No Change"
"48003059001",1183217,"TX","Treatment Plant","No Change"
"48003080004",1183229,"TX","Treatment Plant","No Change"
"48001007004",1182877,"TX","Collection: Separate Sewers","No Change"
"48001135001",1182939,"TX","Collection: Separate Sewers","No Change"
"48007613001",1184173,"TX","Collection: Separate Sewers","No Change"
"48007868001",1184318,"TX","Collection: Separate Sewers","No Change"
"48000132001",1182818,"TX","Treatment Plant","No Change"
"48001162001",1182958,"TX","Collection: Separate Sewers","Replacement"
"48003044001",1183209,"TX","Collection: Separate Sewers","No Change"
"48004039001",1183358,"TX","Collection: Separate Sewers","No Change"
"48003084001",1183235,"TX","Collection: Separate Sewers","Expansion"
"48003268001",1183305,"TX","Collection: Separate Sewers","No Change"
"48005060001",1183612,"TX","Collection: Separate Sewers","Replacement"
"48007039078",1183848,"TX","Treatment Plant","No Change"
"48007572001",1184149,"TX","Collection: Separate Sewers","No Change"
"48007746001",1184249,"TX","Collection: Separate Sewers","No Change"
"48007784001",1184269,"TX","Collection: Separate Sewers","No Change"
"48007932001",1184343,"TX","Treatment Plant","No Change"
"48000017016",401860,"TX","Treatment Plant","No Change"
"48000017016",401860,"TX","Collection: Separate Sewers","No Change"
"48007021003",1183795,"TX","Treatment Plant","No Change"
"48007709001",1184229,"TX","Treatment Plant","No Change"
"48000897001",3543159,"TX","Onsite Wastewater Treatment System","New"
"48003067001",1227810,"TX","Collection: Separate Sewers","No Change"
"48007818001",1227936,"TX","Collection: Separate Sewers","No Change"
"48004070001",1227842,"TX","Collection: Separate Sewers","No Change"
"48005066001",1227881,"TX","Collection: Separate Sewers","No Change"
"48004031002",1183352,"TX","Treatment Plant","No Change"
"48004099001",1183406,"TX","Collection: Separate Sewers","No Change"
"48006011001",1183683,"TX","Collection: Separate Sewers","No Change"
"48007040002",1183859,"TX","Treatment Plant","No Change"
"48000105500",3513838,"TX","Phase II MS4","No Change"
"48007158001",1183967,"TX","Treatment Plant","No Change"
"48007438001",1184080,"TX","Collection: Separate Sewers","No Change"
"48007156001",1183965,"TX","Treatment Plant","No Change"
"48005014001",1227869,"TX","Collection: Separate Sewers","No Change"
"48005059001",1227879,"TX","Treatment Plant","No Change"
"48000000167",3610568,"TX","Collection: Separate Sewers","No Change"
"48000000170",3610571,"TX","Treatment Plant","Rehabilitation"
"48000000170",3610571,"TX","Treatment Plant","Process Improvement"
"48000000262",3610959,"TX","Agriculture - Cropland","Expansion"
"48001684001",3150468,"TX","Collection: Interceptor Sewers","Rehabilitation"
"48000000525",3614086,"TX","Onsite Wastewater Treatment System","New"
"48000000457",3613937,"TX","Onsite Wastewater Treatment System","New"
"48003030005",2967744,"TX","Collection: Separate Sewers","No Change"
"48001122001",1182923,"TX","Treatment Plant","No Change"
"48004031001",1183351,"TX","Treatment Plant","No Change"
"48001223001",1183004,"TX","Collection: Separate Sewers","No Change"
"48007133001",1183947,"TX","Collection: Separate Sewers","No Change"
"48001104003",1182908,"TX","Treatment Plant","Rehabilitation"
"48001104003",1182908,"TX","Treatment Plant","Increase Capacity"
"48001104003",1182908,"TX","Treatment Plant","Climate Change Adaptation"
"48001105001",1182910,"TX","Treatment Plant","No Change"
"48004057001",1183374,"TX","Collection: Separate Sewers","No Change"
"48005048001",1183604,"TX","Collection: Separate Sewers","No Change"
"48007301001",1184056,"TX","Collection: Separate Sewers","No Change"
"48007569001",1184147,"TX","Collection: Separate Sewers","No Change"
"48007581001",1184157,"TX","Collection: Separate Sewers","No Change"
"48007632001",1184184,"TX","Treatment Plant","Rehabilitation"
"48007805001",1184279,"TX","Treatment Plant","No Change"
"48005157002",3513717,"TX","Treatment Plant","No Change"
"48005157002",3513717,"TX","Collection: Separate Sewers","No Change"
"48001118001",1182919,"TX","Collection: Separate Sewers","No Change"
"48004006002",1183321,"TX","Collection: Separate Sewers","No Change"
"48004058001",1183375,"TX","Treatment Plant","No Change"
"48004101001",1183408,"TX","Collection: Separate Sewers","No Change"
"48005018002",1183580,"TX","Treatment Plant","No Change"
"48005025001",1183584,"TX","Collection: Separate Sewers","Replacement"
"48007040003",1183860,"TX","Treatment Plant","No Change"
"48000155001",1182836,"TX","Collection: Separate Sewers","No Change"
"48003033002",1183197,"TX","Treatment Plant","Rehabilitation"
"48003033002",1183197,"TX","Treatment Plant","Replacement"
"48003033002",1183197,"TX","Treatment Plant","Increase Capacity"
"48004053001",1183371,"TX","Collection: Separate Sewers","No Change"
"48007654001",1184198,"TX","Collection: Separate Sewers","No Change"
"48001223001",1183004,"TX","Treatment Plant","No Change"
"48001483001",1067867,"TX","Collection: Separate Sewers","No Change"
"48071208001",3148208,"TX","Collection: Separate Sewers","No Change"
"48007039043",1183838,"TX","Treatment Plant","Rehabilitation"
"48007142001",1183956,"TX","Collection: Separate Sewers","No Change"
"48000000489",3614049,"TX","Onsite Wastewater Treatment System","New"
"48000000242",3610925,"TX","Agriculture - Cropland","Expansion"
"48000000423",3613866,"TX","Water Reuse","Expansion"
"48000000437",3613898,"TX","Onsite Wastewater Treatment System","New"
"48008053001",1184399,"TX","Treatment Plant","No Change"
"48009035001",1184486,"TX","Treatment Plant","No Change"
"48004046001",1183365,"TX","Treatment Plant","No Change"
"48007027007",1183807,"TX","Treatment Plant","No Change"
"48004110002",421101,"TX","Collection: Separate Sewers","Replacement"
"48003095001",1227820,"TX","Collection: Separate Sewers","No Change"
"48000000384",3611138,"TX","Agriculture - Cropland","No Change"
"48000000407",3612156,"TX","Treatment Plant","Rehabilitation"
"48000000361",3611102,"TX","Agriculture - Cropland","Expansion"
"48009163001",1227954,"TX","Collection: Interceptor Sewers","Rehabilitation"
"48001311001",1183053,"TX","Treatment Plant","No Change"
"48006037001",1183704,"TX","Treatment Plant","No Change"
"48007567001",1184145,"TX","Collection: Separate Sewers","No Change"
"48007873001",1184321,"TX","Treatment Plant","No Change"
"48004097001",2948382,"TX","Collection: Separate Sewers","No Change"
"48000000282",3610983,"TX","Agriculture - Cropland","Expansion"
"48000000327",3611031,"TX","Agriculture - Cropland","Expansion"
"48004061001",1183377,"TX","Collection: Separate Sewers","No Change"
"48005075001",1183624,"TX","Treatment Plant","Abandonment"
"48006188001",1183768,"TX","Collection: Separate Sewers","No Change"
"48007089001",1183912,"TX","Treatment Plant","No Change"
"48004105001",1183411,"TX","Treatment Plant","No Change"
"48005049001",1183605,"TX","Collection: Separate Sewers","Replacement"
"48005083001",1183633,"TX","Collection: Separate Sewers","No Change"
"48007039017",1183828,"TX","Collection: Separate Sewers","Rehabilitation"
"48003040004",405776,"TX","Collection: Separate Sewers","New"
"48001131003",1182937,"TX","Collection: Separate Sewers","Replacement"
"48001131003",1182937,"TX","Collection: Separate Sewers","Process Improvement"
"48002019001",1183118,"TX","Treatment Plant","Process Improvement"
"48002019001",1183118,"TX","Treatment Plant","Increase Level Of Treatment"
"48003061001",1183219,"TX","Treatment Plant","No Change"
"48003033005",1183199,"TX","Water Reuse","New"
"48005041001",1183597,"TX","Collection: Separate Sewers","No Change"
"48000000127",3610296,"TX","Treatment Plant","Increase Capacity"
"48000000127",3610296,"TX","Treatment Plant","Increase Level Of Treatment"
"48000017006",2972223,"TX","Collection: Separate Sewers","No Change"
"48000000370",3611117,"TX","Agriculture - Cropland","Expansion"
"48000000374",3611121,"TX","Agriculture - Cropland","Expansion"
"48000165001",1227748,"TX","Treatment Plant","No Change"
"48001170001",1227768,"TX","Treatment Plant","No Change"
"48006001900",3517227,"TX","Phase I MS4","No Change"
"48007801001",1227935,"TX","Collection: Separate Sewers","No Change"
"48121280001",3175148,"TX","Treatment Plant","No Change"
"48001125003",1182929,"TX","Treatment Plant","No Change"
"48001125003",1182929,"TX","Collection: Separate Sewers","No Change"
"48006022001",417949,"TX","Treatment Plant","No Change"
"48006022001",417949,"TX","Collection: Separate Sewers","No Change"
"48005017002",1227870,"TX","Treatment Plant","No Change"
"48008079001",1227945,"TX","Collection: Separate Sewers","No Change"
"48001105001",1182910,"TX","Collection: Separate Sewers","No Change"
"48001230001",1183009,"TX","Collection: Separate Sewers","No Change"
"48004106001",1183413,"TX","Treatment Plant","No Change"
"48007061004",1183886,"TX","Treatment Plant","No Change"
"48007100001",1183922,"TX","Collection: Separate Sewers","No Change"
"48007525001",1184122,"TX","Collection: Separate Sewers","No Change"
"48009051001",1184492,"TX","Collection: Separate Sewers","No Change"
"48000004502",2847889,"TX","Collection: Interceptor Sewers","No Change"
"48007144001",1183957,"TX","Collection: Separate Sewers","No Change"
"48003040002",1183206,"TX","Treatment Plant","No Change"
"48007295001",1184047,"TX","Collection: Separate Sewers","No Change"
"48001052001",1182902,"TX","Treatment Plant","No Change"
"48001052001",1182902,"TX","Collection: Separate Sewers","No Change"
"48007691001",1184217,"TX","Collection: Separate Sewers","No Change"
"48004354019",3534336,"TX","Treatment Plant","No Change"
"48000153001",1182834,"TX","Treatment Plant","No Change"
"48001232001",1183011,"TX","Treatment Plant","No Change"
"48004040001",1183359,"TX","Collection: Separate Sewers","No Change"
"48006066001",1183723,"TX","Treatment Plant","No Change"
"48007706001",1184227,"TX","Treatment Plant","No Change"
"48004354013",2808230,"TX","Collection: Separate Sewers","No Change"
"48007792001",1184273,"TX","Collection: Separate Sewers","No Change"
"48009039002",3534776,"TX","Treatment Plant","No Change"
"48002020001",3516976,"TX","Collection: Separate Sewers","No Change"
"48001125008",3515801,"TX","Treatment Plant","No Change"
"48006009001",1227896,"TX","Collection: Separate Sewers","No Change"
"48151251001",2882440,"TX","Treatment Plant","No Change"
"48000000466",3613948,"TX","Onsite Wastewater Treatment System","New"
"48000000410",3612351,"TX","Collection: Separate Sewers","No Change"
"48008080001",1184420,"TX","Collection: Separate Sewers","No Change"
"48000123001",1182811,"TX","Collection: Separate Sewers","No Change"
"48000138001",1182823,"TX","Collection: Separate Sewers","No Change"
"48000166001",1182847,"TX","Treatment Plant","No Change"
"48001021001",1182889,"TX","Treatment Plant","No Change"
"48001021001",1182889,"TX","Collection: Separate Sewers","No Change"
"48000106001",1182802,"TX","Collection: Separate Sewers","No Change"
"48004003001",1183320,"TX","Collection: Separate Sewers","No Change"
"48005016001",1183578,"TX","Collection: Separate Sewers","No Change"
"48003016001",1183180,"TX","Treatment Plant","No Change"
"48006046001",1183708,"TX","Treatment Plant","Rehabilitation"
"48006046001",1183708,"TX","Treatment Plant","Increase Capacity"
"48008040001",1184387,"TX","Collection: Separate Sewers","No Change"
"48009020001",1184481,"TX","Collection: Separate Sewers","No Change"
"48009517001",1184518,"TX","Collection: Separate Sewers","No Change"
"48004016002",1183332,"TX","Collection: Separate Sewers","No Change"
"48005045001",1183601,"TX","Treatment Plant","No Change"
"48006047001",1183709,"TX","Collection: Separate Sewers","No Change"
"48007428001",1184073,"TX","Treatment Plant","No Change"
"48007775001",1184266,"TX","Treatment Plant","No Change"
"48002056001",1183139,"TX","Collection: Separate Sewers","No Change"
"48007175001",1183982,"TX","Treatment Plant","No Change"
"48007304001",1184058,"TX","Treatment Plant","No Change"
"48007444001",1184081,"TX","Collection: Separate Sewers","No Change"
"48004097001",2948382,"TX","Treatment Plant","No Change"
"48003274001",1183306,"TX","Collection: Separate Sewers","No Change"
"48004137001",1183448,"TX","Collection: Separate Sewers","No Change"
"48007129001",1183943,"TX","Collection: Separate Sewers","No Change"
"48007140001",1183954,"TX","Treatment Plant","No Change"
"48004077001",1227844,"TX","Collection: Separate Sewers","No Change"
